date,close,high,low,open,volume
2024-11-05,1099.9475,1110.8515,1082.6178,1098.195,922441
2024-11-06,1120.1493,1125.4552,1096.4426,1100.1422,927428
2024-11-07,1090.6498,1128.5706,1087.4857,1120.4899,692065
2024-11-08,1072.3953,1098.1463,1068.9877,1097.2215,634107
2024-11-11,1067.576,1075.6081,1051.5606,1072.3465,876068
2024-11-12,1044.0154,1083.0558,1039.7803,1066.5537,673271
2024-11-13,1013.6398,1052.2422,1007.4576,1048.2018,848792
2024-11-14,1030.5802,1038.7582,1013.5426,1013.6399,588233
2024-11-18,1030.9695,1040.754,1019.53,1030.0446,470959
2024-11-19,1040.0238,1057.7916,1032.9654,1039.7317,442292
2024-11-21,1017.4854,1036.8596,1014.8081,1034.231,543330
2024-11-22,1041.6302,1044.0642,1014.6621,1017.3882,404809
2024-11-25,1053.3617,1075.1212,1047.8124,1061.199,1155800
2024-11-26,1066.359,1072.8819,1053.7511,1056.4285,692757
2024-11-27,1077.8959,1085.6358,1057.3047,1070.9348,562395
2024-11-28,1074.6831,1091.2826,1066.067,1077.896,608222
2024-11-29,1082.3744,1087.9725,1070.9349,1070.9349,334105
2024-12-02,1099.9475,1104.0365,1066.505,1082.3744,659775
2024-12-03,1106.373,1108.9043,1097.2214,1104.0364,492734
2024-12-04,1096.1991,1115.476,1092.743,1105.9836,368829
2024-12-05,1106.6652,1112.1659,1088.9948,1100.1422,546100
2024-12-06,1089.9196,1111.4356,1087.4856,1098.195,443419
2024-12-09,1076.8251,1091.38,1071.0322,1088.4593,432099
2024-12-10,1093.8138,1104.9126,1080.5732,1080.6706,792491
2024-12-11,1095.9071,1109.3424,1089.7249,1093.3271,305863
2024-12-12,1071.2269,1094.5928,1067.3812,1090.4064,421157
2024-12-13,1064.6553,1071.811,1039.1475,1071.2269,567527
2024-12-16,1056.0878,1071.8111,1052.4369,1064.1198,304355
2024-12-17,1044.3076,1061.1992,1041.7276,1056.0879,542449
2024-12-18,1029.217,1048.932,1020.0654,1048.5425,495635
2024-12-19,1031.5537,1033.8416,1009.8429,1021.4771,436526
2024-12-20,1001.6648,1036.7623,994.0222,1034.3284,756678
2024-12-23,1006.9221,1017.3881,998.0626,1012.5202,270757
2024-12-24,1039.3909,1077.7498,1005.5591,1012.5202,3912449
2024-12-26,1029.7039,1045.5731,1019.3352,1039.7804,715129
2024-12-27,1018.7024,1039.1962,1015.7331,1031.505,364011
2024-12-30,1004.5369,1027.0751,1001.3241,1021.4771,899161
2024-12-31,1024.3977,1033.014,1002.7843,1007.4576,1558889
2025-01-01,1010.9625,1020.3088,1006.7275,1014.4674,630282
2025-01-02,1004.1961,1017.3881,991.2476,1015.3922,1949445
2025-01-03,1000.7399,1014.0779,996.2614,1010.573,534063
2025-01-06,965.0583,1007.1168,959.9471,1007.1168,1560552
2025-01-07,985.4548,995.4826,964.8149,974.5507,1311159
2025-01-08,977.1794,990.0793,973.2851,987.4019,1682463
2025-01-09,988.0347,1000.2532,971.6786,981.3657,1712582
2025-01-10,951.915,989.1544,943.9317,988.6676,1867534
2025-01-13,924.5089,946.6091,922.0262,939.5506,1131747
2025-01-14,939.9887,947.3392,927.3322,927.3322,1120814
2025-01-15,936.5325,951.1362,928.7926,941.2544,1108334
2025-01-16,946.7551,956.2474,943.3962,943.3962,600983
2025-01-17,949.5785,975.6704,943.1529,968.7093,1214761
2025-01-20,945.7328,956.2475,933.3197,951.0875,1122721
2025-01-21,934.6827,957.9025,930.7397,949.189,792769
2025-01-22,928.8412,940.7189,916.1847,936.5812,744699
2025-01-23,949.6758,958.9735,916.2822,928.5979,730913
2025-01-24,931.616,957.1724,926.6507,949.6758,464543
2025-01-27,919.0082,937.5548,910.2947,927.819,961156
2025-01-28,916.9149,928.9873,905.4754,925.8718,606676
2025-01-29,937.36,939.5019,915.6493,917.061,540595
2025-01-30,942.374,951.5743,933.6118,937.1166,383812
2025-01-31,960.0444,963.8414,942.4714,942.52,570528
2025-02-01,938.8204,962.8191,927.4783,958.9735,349881
2025-02-03,921.5394,941.3517,912.2417,938.8204,832855
2025-02-04,894.2306,911.2195,875.4406,905.5241,5589827
2025-02-05,909.0776,912.6799,888.8759,893.3057,886319
2025-02-06,911.4143,933.5632,905.9136,918.0833,1132979
2025-02-07,906.7897,916.5255,896.5184,910.2946,956627
2025-02-10,885.3711,906.303,881.136,903.4796,840800
2025-02-11,859.7173,893.5491,854.8494,885.9552,711445
2025-02-12,855.3848,864.0497,835.3778,861.5671,525775
2025-02-13,845.3083,864.6826,844.0914,855.7256,412094
2025-02-14,824.1331,852.9022,816.4905,848.0344,599907
2025-02-17,831.9216,836.5461,809.8214,824.133,404275
2025-02-18,833.9661,836.3027,819.5085,833.2359,361609
2025-02-19,831.2888,839.0288,825.7395,830.8508,614343
2025-02-20,832.1163,834.6476,821.7477,830.8507,494774
2025-02-21,823.6949,843.9453,818.7783,830.5586,414749
2025-02-24,814.2512,821.6991,812.0607,821.6991,357017
2025-02-25,805.8298,821.6991,802.2276,821.6991,492961
2025-02-27,780.6628,807.0954,778.8617,805.3917,743101
2025-02-28,756.8102,780.4194,744.7865,778.7644,835197
2025-03-03,766.7407,769.2233,736.0243,756.8102,617215
2025-03-04,762.3109,773.0202,753.5487,766.2052,490881
2025-03-05,781.4904,784.5084,759.3901,759.3901,709790
2025-03-06,793.1733,796.1913,784.3137,796.1913,792050
2025-03-07,793.7574,803.9799,788.5974,793.2706,522339
2025-03-10,792.6378,803.4445,786.991,798.3332,1082771
2025-03-11,794.3416,803.6879,781.4904,788.5975,450253
2025-03-12,784.7031,802.8116,776.0383,793.5627,495651
2025-03-13,775.0647,789.4737,773.9938,786.6503,342005
2025-03-17,782.0745,784.3624,770.0995,778.6669,712442
2025-03-18,782.0745,782.0745,782.0745,782.0745,0
2025-03-19,811.0871,812.9856,797.6517,800.7185,550187
2025-03-20,815.3222,821.5531,809.0426,817.8048,561486
2025-03-21,824.8632,831.6296,812.4014,817.6101,933659
2025-03-24,830.1205,837.2763,823.1594,827.4919,477959
2025-03-25,833.3333,839.7589,824.3277,830.1692,841053
2025-03-26,828.4168,838.2499,825.35,834.3556,647911
2025-03-27,825.3987,836.1567,821.8938,827.4432,2839769
2025-03-28,842.0469,849.1053,827.0538,827.5406,1643302
2025-04-01,817.5614,841.9982,813.229,837.3737,635894
2025-04-02,829.0009,831.3375,805.343,818.7784,416659
2025-04-03,827.4432,831.873,818.7784,821.0176,208804
2025-04-04,790.9341,832.4571,788.5975,827.4432,586343
2025-04-07,779.3485,787.8186,744.7865,749.6544,1145265
2025-04-08,787.8673,794.8771,780.7115,783.7296,322203
2025-04-09,790.0579,792.9299,776.5251,787.6239,249489
2025-04-11,810.2596,815.2248,793.4654,815.2248,831867
2025-04-15,824.5225,825.5448,814.3,814.9328,504370
2025-04-16,825.1066,832.4085,822.1859,831.4349,478419
2025-04-17,826.3236,836.9356,820.8229,825.5934,613179
2025-04-21,831.0942,836.1567,824.9119,834.7938,565994
2025-04-22,829.3417,839.1262,823.987,832.5058,716475
2025-04-23,834.9397,844.6755,828.5141,833.1873,786517
2025-04-24,841.2679,852.2694,833.2359,834.9397,937615
2025-04-25,804.6129,847.2555,800.4265,842.1442,1669531
2025-04-28,816.4905,819.5085,802.2762,804.6128,846965
2025-04-29,834.5503,836.6922,817.8048,821.6991,1169792
2025-04-30,815.1761,836.8868,811.2818,834.3556,444697
2025-05-02,811.4766,825.2527,810.3569,817.7561,283593
2025-05-05,823.1108,824.8632,808.5558,813.9105,404397
2025-05-06,795.0231,827.5406,790.5446,827.5406,987019
2025-05-07,804.3694,806.3653,783.7296,783.7296,711923
2025-05-08,787.3318,822.332,779.8353,799.3068,2471427
2025-05-09,795.7046,797.8465,766.7893,766.7893,1210695
2025-05-12,826.3236,827.4432,807.5336,808.069,804624
2025-05-13,814.6893,827.4919,809.8701,825.5934,575585
2025-05-14,816.4418,820.5795,812.4988,819.752,401692
2025-05-15,829.8772,831.873,816.0037,818.8271,736612
2025-05-16,836.7896,838.2012,827.784,831.8243,549605
2025-05-19,845.2111,850.9065,833.8689,837.2764,1242269
2025-05-20,840.2944,861.6158,838.2499,851.88,1214133
2025-05-21,836.4001,844.5782,832.4084,844.4808,329073
2025-05-22,836.5948,841.0733,829.0009,835.3778,401001
2025-05-23,850.8578,864.0984,833.5768,835.4753,1091945
2025-05-26,858.549,863.2708,848.0343,856.6505,857812
2025-05-27,876.6089,879.8703,855.3849,858.5977,1753607
2025-05-28,872.0817,884.3974,867.4572,884.008,719939
2025-05-29,867.6519,875.0024,863.0761,875.0024,396258
2025-05-30,863.709,871.3515,856.2124,868.3821,463076
2025-06-02,872.9092,874.7591,857.5754,859.6686,501195
2025-06-03,881.4767,889.8495,871.0108,873.25,1162515
2025-06-04,890.9691,893.4517,871.887,881.4767,763349
2025-06-05,905.8162,911.755,887.3182,891.7966,1531901
2025-06-06,909.4183,921.0039,897.1513,909.321,1530328
2025-06-09,935.0721,937.4087,910.7814,911.2682,1056942
2025-06-10,936.9706,950.7467,933.9525,939.5019,730811
2025-06-11,934.9748,946.317,926.2126,938.5284,1078694
2025-06-12,918.6262,937.3877,916.4102,937.3877,733082
2025-06-13,911.4367,916.558,904.0995,904.0995,384589
2025-06-16,922.1716,925.6679,897.6979,907.3495,539395
2025-06-17,921.0391,931.1339,916.9026,919.9065,372538
2025-06-18,914.1943,926.8497,910.4519,922.4179,302779
