date,close,high,low,open,volume
2026-06-30,271.485,274.1529,267.0385,272.9672,3171260
2026-07-01,266.248,276.6726,265.5069,271.238,3430449
2026-07-02,270.8921,271.732,266.7914,268.7677,2853488
2026-07-03,267.5819,272.2261,266.7914,271.6332,889475
2026-07-06,269.0641,271.979,266.2974,267.3349,1360160
2026-07-07,265.3093,269.7558,262.8884,269.7558,1256746
2026-07-08,255.8233,264.8152,253.4519,263.2836,1941108
2026-07-09,255.9222,262.0485,254.7364,258.8865,1877083
2026-07-10,258.5901,261.4062,256.9103,256.9103,1978921
2026-07-13,258.6889,259.8746,255.9222,258.6395,4132466
2026-07-14,257.8984,260.6157,253.9953,258.8371,3432777
2026-07-15,256.4656,259.3312,254.7858,257.8984,2178136
2026-07-16,257.2067,261.2086,255.8728,257.7502,3505606
2026-07-17,253.4519,257.1573,252.5132,256.9103,1557455
2026-07-20,258.9853,263.7777,251.7721,253.6495,4001031
2026-07-21,255.3293,259.43,254.8352,258.8865,1493265
2026-07-22,252.6614,256.021,248.9065,254.934,3784342
2026-07-23,249.45,252.0191,247.8196,250.9816,3256992
2026-07-24,250.15,251.45,240.2,249.55,4490954
2026-07-27,249.1,252.15,248.05,252.1,2359921
2026-07-28,247.4,250.0,244.8,249.1,2095634
2026-07-29,264.25,266.5,247.7,247.7,6188364
2026-07-30,260.3,266.2,258.4,264.2,2147388
2026-07-31,260.2,263.9,258.15,260.45,2921974
2026-08-03,266.3,268.8,260.8,261.5,1873396
2026-08-04,263.1,271.0,263.1,266.5,1865616
2026-08-05,266.1,270.2,264.45,264.45,1531707
2026-08-06,270.0,270.55,265.7,267.4,2143916
2026-08-07,249.95,270.0,248.3,270.0,22616837
2026-08-10,247.55,252.2,246.05,249.95,3970755
2026-08-11,245.4,249.0,244.4,248.7,1599469
2026-08-12,247.85,248.35,241.55,246.0,1952319
2026-08-13,248.15,249.25,245.1,247.9,1237589
2026-08-14,248.3,248.5,243.15,245.1,1750971
2026-08-17,246.5,249.4,245.1,248.05,848001
2026-08-18,244.8,245.75,242.95,245.3,1305455
2026-08-19,245.5,247.1,242.05,245.0,2206730
2026-08-20,252.0,255.25,246.0,246.0,4143736
2026-08-21,252.0,259.0,247.85,256.0,13394000
2026-08-24,246.0,251.95,243.95,251.95,4617328
2026-08-25,243.0,246.15,241.25,244.35,3723358
2026-08-26,238.25,245.0,235.4,245.0,11453734
2026-08-27,237.9,240.6,237.55,238.55,4429720
2026-08-28,233.0,240.0,230.7,240.0,5656422
2026-08-31,235.9,235.9,227.25,233.0,4555785
2026-09-01,231.1,235.77,230.2,235.77,3046723
2026-09-02,227.72,230.9,226.05,230.9,3476670
2026-09-03,226.51,229.61,226.06,228.0,1839272
2026-09-04,232.4,235.47,226.27,227.64,4443658
